venue_id,name,city,url,status,image_found,description_found,reason
4aadcb13-634b-4a9e-9da4-d2faf730a554,Celebrity Theatre,Phoenix,,miss,false,false,no website url
4c7c1c06-8f59-49d3-a396-4daccd2a0b08,Exchange LA,Los Angeles,https://www.ticketweb.com/venue/exchange-la-los-angeles-ca/507685,hit,true,false,aggregator: image only
d4cdd47d-9586-42a7-aa4e-763c16c17ead,Wonder Ballroom,Portland,,miss,false,false,no website url
7b057ad5-27ef-4420-bcb3-0459d2116303,Orpheum Theatre,Los Angeles,https://www.ticketmaster.com/orpheum-theatre-tickets-los-angeles/venue/73785,miss,false,false,"aggregator page, no usable image"
92dae0f4-1fc8-4585-a714-f1fcd36fb08d,Allstate Arena,Chicago,https://www.ticketmaster.com/allstate-arena-tickets-rosemont/venue/32958,miss,false,false,"aggregator page, no usable image"
1144eb0a-fa87-482e-bc69-cefe9ff3d564,The Chicago Theatre,Chicago,https://www.ticketmaster.com/the-chicago-theatre-tickets-chicago/venue/57522,miss,false,false,"aggregator page, no usable image"
e7219a9f-6435-4dd5-b5c9-6a0e09c937c0,North Theatre at North Shore Center for the Performing Arts,Chicago,https://www.ticketmaster.com/north-theatre-at-north-shore-center-tickets-skokie/venue/57383,miss,false,false,"aggregator page, no usable image"
79a45430-9322-4c58-94ef-c30755f38c76,Gila River Resorts & Casinos - Wild Horse Pass,Phoenix,https://www.ticketmaster.com/gila-river-resorts-casinos-wild-horse-tickets-chandler/venue/204898,miss,false,false,"aggregator page, no usable image"
e676565b-94c3-4f55-bdfe-74b922545df7,Arena Theatre,Houston,https://www.ticketmaster.com/arena-theatre-tickets-houston/venue/475308,miss,false,false,"aggregator page, no usable image"
80e18550-a055-4409-b9c1-49747bfc8aae,Lincoln Theatre,Washington,https://www.ticketmaster.com/lincoln-theatre-tickets-washington/venue/172087,miss,false,false,"aggregator page, no usable image"
41d166d9-8bd4-443f-b893-012f7e02a28c,Bill Graham Civic Auditorium,San Francisco,https://www.ticketmaster.com/bill-graham-civic-auditorium-tickets-san-francisco/venue/229433,miss,false,false,"aggregator page, no usable image"
86528377-71e1-4059-b3c0-72f338c36d7c,Golden Gate Park,San Francisco,,miss,false,false,no website url
43b360ba-bcf4-4445-a2df-f0e9e569ad10,Small's,Detroit,https://www.ticketweb.com/venue/smalls-hamtramck-mi/18756,hit,true,false,aggregator: image only
8ee62b0f-dffc-4298-8555-c15d97901e66,Zilker Park,Austin,,miss,false,false,no website url
93c9a0c6-7fdf-4ab6-8a82-f68f4cdbbc31,White River Amphitheatre,Seattle,https://www.ticketmaster.com/white-river-amphitheatre-tickets-auburn/venue/123493,miss,false,false,"aggregator page, no usable image"
f026b58c-3da6-4894-9e85-99e4ebacb119,The Church Nightclub,Denver,https://www.ticketweb.com/venue/the-church-nightclub-denver-co/754574,hit,true,false,aggregator: image only
4419af3f-85df-4e88-b90e-25ea09cf0e30,Cervantes Masterpiece Ballroom,Denver,,miss,false,false,no website url
ab7cb50f-112e-4176-af31-fb9945e63494,Frost Bank Center,San Antonio,https://www.ticketmaster.com/frost-bank-center-tickets-san-antonio/venue/475590,miss,false,false,"aggregator page, no usable image"
9fdb5ff0-fe3d-45f0-b3d1-4149d3cc7d07,Germania Insurance Amphitheater,Austin,https://www.ticketmaster.com/germania-insurance-amphitheater-tickets-austin/venue/476047,miss,false,false,"aggregator page, no usable image"
9a5bb1f1-0743-49d2-be93-a1c5b41e3eca,Tarpon River Brewing,Miami,https://tarponriverbrewing.com,miss,false,false,no usable og/meta tags
3d3b499f-9fc1-4413-8428-3ba824ba29f3,Encore Theater at Wynn Las Vegas,Las Vegas,https://www.ticketmaster.com/encore-theater-at-wynn-las-vegas-tickets-las-vegas/venue/189062,miss,false,false,"aggregator page, no usable image"
189b063e-1356-4bcc-a7c1-b2cccd76373f,The Andrew J Brady Music Center,Cincinnati,https://www.ticketmaster.com/the-andrew-j-brady-music-center-tickets-cincinnati/venue/181165,miss,false,false,"aggregator page, no usable image"
e0d27044-b80e-4672-bf65-3a4e892b4a54,Bookclub,Chicago,https://bookclubchi.com,hit,false,true,
b5cff173-1e81-4efb-b3b8-7fae0dc9bbce,Palladium Times Square,New York,https://www.ticketmaster.com/palladium-times-square-tickets-new-york-city/venue/1387,miss,false,false,"aggregator page, no usable image"
f9765f45-35f5-4744-af18-4483b84ae37a,The Studio at the Bomb Factory,Dallas,,miss,false,false,no website url
f4cc158b-b8d3-4be3-a6ef-3c5d4f3c468f,WAMU Theater,Seattle,https://www.ticketmaster.com/wamu-theater-tickets-seattle/venue/123666,miss,false,false,"aggregator page, no usable image"
93aff602-19fd-4729-ac66-7e7cf8e5bb14,The Abbey,Orlando,https://www.ticketweb.com/venue/the-abbey-orlando-fl/598968,hit,true,false,aggregator: image only
226552f3-47de-468b-b5cc-6bb1894a65e2,Toyota Arena,Los Angeles,https://www.ticketmaster.com/toyota-arena-tickets-ontario/venue/74479,miss,false,false,"aggregator page, no usable image"
735154f0-4db2-49fa-baa7-797472828d7e,Joe's Live Rosemont,Chicago,https://www.ticketweb.com/venue/joes-live-rosemont-rosemont-il/431375,hit,true,false,aggregator: image only
48d4724a-74e4-4fb0-b21c-88bef1ecea5a,Rosemont Theatre,Chicago,https://www.ticketmaster.com/rosemont-theatre-tickets-rosemont/venue/32892,miss,false,false,"aggregator page, no usable image"
c4442bd5-bea6-440a-814a-7886b774851f,Chase Center,San Francisco,https://www.ticketmaster.com/chase-center-tickets-san-francisco/venue/230012,miss,false,false,"aggregator page, no usable image"
db6c39aa-aeaf-4f13-b93f-f48efa07f16e,Bimbo's 365 Club,San Francisco,https://www.ticketweb.com/venue/bimbos-365-club-san-francisco-ca/10052,hit,true,false,aggregator: image only
1ecfa736-0df6-465c-88ee-a22b383604f6,Majestic Theatre-MI,Detroit,,miss,false,false,no website url
2b367a50-4c2e-4a1c-b245-76af2c0e521c,Nova SD,San Diego,https://www.ticketweb.com/venue/nova-sd-san-diego-ca/507235,hit,true,false,aggregator: image only
c8300570-01c5-43a9-8621-09e22579f851,Boettcher Hall,Denver,,miss,false,false,no website url
86dac73f-0c63-4bb2-8cef-4a46ffc008c3,The Hawthorn,St. Louis,https://www.ticketweb.com/venue/the-hawthorn-st-louis-mo/516155,hit,true,false,aggregator: image only
d928ef06-6c91-4000-b29b-f9c1467515f0,Ovens Auditorium,Charlotte,https://www.ticketmaster.com/ovens-auditorium-tickets-charlotte/venue/368656,miss,false,false,"aggregator page, no usable image"
01e309a2-7c2a-4463-b5df-74604aa1f39e,Revolution Hall - Portland,Portland,,miss,false,false,no website url
dac804b2-558f-4bb9-bab6-57535ee6efdc,McMenamins Crystal Ballroom,Portland,,miss,false,false,no website url
6d615c14-b280-4e49-a3e1-61205d9e97c2,Stubb's Waller Creek Amphitheater,Austin,https://www.ticketmaster.com/stubbs-waller-creek-amphitheater-tickets-austin/venue/476218,miss,false,false,"aggregator page, no usable image"
15173fc2-7ecc-439d-94fa-eff0b0c85ce6,Encore Beach Club,Las Vegas,,miss,false,false,no website url
fb8ff5e0-2520-49bb-8b60-0274b5483703,Madison Live (734),Cincinnati,https://www.ticketweb.com/venue/madison-live-734-covington--ky/653963,hit,true,false,aggregator: image only
3c8a040c-b5b0-4cfe-8b8b-fa05cb5f544c,The Lonesome Rose,San Antonio,https://www.thelonesomerose.com,miss,false,false,no usable og/meta tags
bf237a33-afa5-42d9-aa93-ec76586babba,ComedySportz Houston,Houston,https://www.comedysportzhouston.com/,hit,true,true,
f7163b91-ff21-496e-a0d2-14e2ebbfac38,Last Exit Live,Phoenix,,miss,false,false,no website url
4d0bc2c2-0ff8-461e-bd69-70da6802faf1,Sandaga 813,Dallas,https://sandaga813.com,hit,true,false,
46598ddb-7aca-48e9-b4a3-426892c30a38,Desert Diamond Arena,Phoenix,https://www.ticketmaster.com/desert-diamond-arena-tickets-glendale/venue/204917,miss,false,false,"aggregator page, no usable image"
5cd6941f-c3e1-441c-bfb2-036d27ce05f0,The Biergarten at Old World HB,Los Angeles,https://www.ticketmaster.com/the-biergarten-at-old-world-hb-tickets-huntington-beach/venue/74822,miss,false,false,"aggregator page, no usable image"
83c30502-0c9d-4d51-a1cb-657297e83bf4,Pier Six Pavilion,Baltimore,https://www.ticketmaster.com/pier-six-pavilion-tickets-baltimore/venue/172104,miss,false,false,"aggregator page, no usable image"
f494dee6-055a-4f99-bc83-d04346d5dcdb,Picks Bar,San Antonio,https://www.picksbar.com,hit,true,false,
77977c20-a04e-4163-bf34-3b8c45905f82,The Martini Club,San Antonio,https://www.themartiniclubsa.com,miss,false,false,no usable og/meta tags
99eb3f6d-0ce9-49f4-b354-6a563e819ffd,Tiny's Hi-Dive,Los Angeles,https://tinyshidive.com,hit,false,true,
bdbcc578-d523-4d0c-a6ea-f416c1f851e6,Capital One Arena,Washington,https://www.ticketmaster.com/capital-one-arena-tickets-washington/venue/172453,miss,false,false,"aggregator page, no usable image"
3e5b824f-9f0b-4d48-861d-412eb0735531,Xfinity Mobile Arena,Philadelphia,https://www.ticketmaster.com/xfinity-mobile-arena-tickets-philadelphia/venue/393379,miss,false,false,"aggregator page, no usable image"
3cc56967-d861-4b45-946c-f047c66b65a8,Dell Music Center,Philadelphia,https://www.ticketmaster.com/dell-music-center-tickets-philadelphia/venue/16503,miss,false,false,"aggregator page, no usable image"
b640f37e-082a-4857-9738-2781222c4aea,The Midway,San Francisco,,miss,false,false,no website url
d379907e-31a7-4601-81ec-0225fb9778e1,Historic BAL Theatre,San Francisco,https://www.ticketmaster.com/historic-bal-theatre-tickets-san-leandro/venue/229977,miss,false,false,"aggregator page, no usable image"
8f1fd15c-819d-4526-9ac8-29c4247e51ac,Simple Machine Brewing,Phoenix,https://simplemachinebrewing.com,hit,true,true,
c41d429b-aeef-4540-91fd-4ce897572609,Washington State Fair,Seattle,,miss,false,false,no website url
80c84028-ab0a-4bb8-a121-071a46da77fa,Music Box - San Diego,San Diego,,miss,false,false,no website url
55516d1a-f52d-4e1e-9161-026060c7f876,Jannus Live,Tampa,https://www.ticketmaster.com/jannus-live-tickets-st-petersburg/venue/106731,miss,false,false,"aggregator page, no usable image"
c6243d36-1733-42aa-9792-060f969ed881,JUNKYARD,Denver,https://www.ticketmaster.com/junkyard-tickets-denver/venue/247006,miss,false,false,"aggregator page, no usable image"
2ddaecb7-3462-4da0-aa49-dbdf1b5f32ed,West End Trading Company,Orlando,https://www.ticketweb.com/venue/west-end-trading-company-sanford-fl/264134,hit,true,false,aggregator: image only
d5f60f77-48b7-4bc6-ac56-2f7734d43aad,John T Floore Country Store,San Antonio,,miss,false,false,no website url
3e68184f-833e-41ed-9d61-d28dda0e8286,Majestic Theatre San Antonio,San Antonio,,miss,false,false,no website url
363e08f9-f295-457b-927c-c5dd575289c9,McMenamins Historic Edgefield Manor,Portland,,miss,false,false,no website url
eda88cbb-dace-4685-bb90-74b6ff2a653c,Scoot Inn,Austin,https://www.ticketmaster.com/scoot-inn-tickets-austin/venue/476118,miss,false,false,"aggregator page, no usable image"
d40ddbc6-7d6c-4b14-906c-f073f274fe27,Citizens Live at The Wylie,Pittsburgh,https://www.ticketmaster.com/citizens-live-at-the-wylie-tickets-pittsburgh/venue/181242,miss,false,false,"aggregator page, no usable image"
70414817-23ee-4dd6-aeea-39463286e248,Lestat's Coffee House,San Diego,https://www.lestats.com,hit,true,false,
a05cd526-63c6-41fa-9ba3-c439902e5ac0,Fitzgerald's Bar & Live Music Venue,San Antonio,https://fitzrockssa.com,hit,false,true,
ff6646d3-4820-4bb6-bca3-7fb5482f8349,Lonnie's Reno Club,Kansas City,https://www.lonniesrenoclub.com/,miss,false,false,fetch failed
81441716-4215-4bcf-8db3-0661d2c6d169,Sister Louisa's Church of the Living Room and Ping Pong Emporium,Atlanta,https://www.sisterlouisaschurch.com/,hit,false,true,
b0fe4e7a-0acd-45b1-9642-166999b929fd,Resident Culture Brewing (Plaza Midwood),Charlotte,https://residentculturebrewing.com,hit,true,true,
4ac10db9-86b5-4ed5-a870-d9a29cad320b,Johnny's Hideaway,Atlanta,https://www.johnnyshideaway.com/,hit,true,true,
4e37b989-bf6c-431b-8c88-e9f00ddcaa1f,Uncommon Path Brewing,Miami,https://www.uncommonpathbrewing.com,hit,true,true,
aa56cf76-857c-43aa-8a9e-5376294abbd8,Hi-Fi Cincy,Cincinnati,https://hificincy.com/,hit,false,true,
ce2ba90d-17b2-46a2-b522-9bc98dddc4dd,Under the 'K' Bridge Park,New York,,miss,false,false,no website url
cd5d0313-a8ca-4bd4-81e4-8f3fde606709,Avalon Hollywood,Los Angeles,https://www.ticketweb.com/venue/avalon-hollywood-hollywood-ca/12153,hit,true,false,aggregator: image only
e0fa8337-849d-487c-80af-3e23d8d8d365,The Golden Bear,Sacramento,https://www.goldenbear916.com/,hit,false,true,
f3980c77-a2a4-400b-b516-3ae1cd153342,"Scherr Forum- B of A Performing Arts Center, Thousand Oaks",Los Angeles,https://www.ticketmaster.com/scherr-forum-b-of-a-performing-tickets-thousand-oaks/venue/90235,miss,false,false,"aggregator page, no usable image"
5f69b27b-5a82-4f95-8754-2949d652a2fc,Metro,Chicago,,miss,false,false,no website url
910f900b-3bcb-4e58-9077-bbd808cd6642,The Butterscotch Den,Sacramento,https://thebutterscotchden.com/,hit,true,false,
ccff8916-6b6b-463a-912f-a0c77ada8f80,Soldier Field,Chicago,https://www.ticketmaster.com/soldier-field-tickets-chicago/venue/32827,miss,false,false,"aggregator page, no usable image"
e6c39eeb-53cb-4292-8a7c-680c6a686d3c,Midtown Lounge,Sacramento,https://www.midtownloungesac.com/,hit,false,true,
2d25f966-b4e0-48aa-963c-04ba3184a6f2,Fox Theatre Atlanta,Atlanta,https://www.ticketmaster.com/fox-theatre-atlanta-tickets-atlanta/venue/114694,miss,false,false,"aggregator page, no usable image"
90712304-cb35-4a4c-b21c-8b89b71ba4f7,Mable House Barnes Amphitheatre,Atlanta,https://www.ticketmaster.com/mable-house-barnes-amphitheatre-tickets-mableton/venue/115323,miss,false,false,"aggregator page, no usable image"
342ea414-9f0d-40a9-ad49-03984e5d0fd8,Roadmap Brewing Co.,San Antonio,https://www.roadmapbrewing.com/,miss,false,false,no usable og/meta tags
abf937a7-d71c-4ee9-bba6-37f28d298d80,Rickshaw Stop,San Francisco,https://www.ticketmaster.com/rickshaw-stop-tickets-san-francisco/venue/229795,miss,false,false,"aggregator page, no usable image"
1966a7d6-aa9d-4fbe-9725-4991dac73a67,Sound Board at MotorCity Casino Hotel,Detroit,https://www.ticketmaster.com/sound-board-at-motorcity-casino-hotel-tickets-detroit/venue/66095,miss,false,false,"aggregator page, no usable image"
d37ca42a-7b43-430c-b8c0-7fc0dd7a6e6b,Masonic Temple - Detroit,Detroit,,miss,false,false,no website url
a341bb39-bb22-4326-9975-86885b47bfde,Meadow Brook Amphitheatre,Detroit,https://www.ticketmaster.com/meadow-brook-amphitheatre-tickets-rochester-hills/venue/65584,miss,false,false,"aggregator page, no usable image"
fa5e7b18-aa91-4a0b-ae2a-92c9af6d4f4e,Andiamo Celebrity Showroom,Detroit,https://www.ticketmaster.com/andiamo-celebrity-showroom-tickets-warren/venue/66000,miss,false,false,"aggregator page, no usable image"
639036db-964f-441b-9b82-4ea48c24b63a,Soma,San Diego,https://www.ticketmaster.com/soma-tickets-san-diego/venue/82073,miss,false,false,"aggregator page, no usable image"
d35e5198-e852-46ea-813c-e782b89c29a2,Viejas Arena at Aztec Bowl San Diego State University,San Diego,https://www.ticketmaster.com/viejas-arena-at-aztec-bowl-san-tickets-san-diego/venue/82162,miss,false,false,"aggregator page, no usable image"
9a323a66-38f7-4d4a-851d-1faf8d52e93d,The Basement at Club Vinyl,Denver,https://www.ticketweb.com/venue/the-basement-at-club-vinyl-denver-co/685573,hit,true,false,aggregator: image only
210bb5a2-eda2-466a-aa79-7337e6446819,CFG Bank Arena,Baltimore,https://www.ticketmaster.com/cfg-bank-arena-tickets-baltimore/venue/172041,miss,false,false,"aggregator page, no usable image"
15ca82d4-8037-42c6-b8c1-4b097171e3cd,Lil' Indies,Orlando,https://www.ticketweb.com/venue/lil-indies-orlando-fl/494795,hit,true,false,aggregator: image only
23bf8de3-6745-4ffa-ba2c-aee81ec6acd6,Cascades Amphitheater,Portland,https://www.ticketmaster.com/cascades-amphitheater-tickets-ridgefield/venue/123505,miss,false,false,"aggregator page, no usable image"
fc818ab4-8f8d-4b88-ba14-a61b1b03b279,Omnia Las Vegas,Las Vegas,,miss,false,false,no website url
f6ec239f-6b8a-4f4b-81fe-26602b155e7e,T-Mobile Arena,Las Vegas,,miss,false,false,no website url
6d07bd43-e6c3-4429-869f-5e9232a6618e,T-Mobile Center,Kansas City,,miss,false,false,no website url
0b0f0d1d-a975-4afb-9b47-54e8fce1e233,Snug Harbor,Charlotte,https://www.snugrock.com/,miss,false,false,no usable og/meta tags
62b9046d-39d0-461a-96a7-d95c3b72aeda,Fox & Goose Public House,Sacramento,https://foxandgoose.com/,hit,true,true,
03e2cff5-29a5-4127-96a6-ab9de17120c7,Northern Lights Lounge,Detroit,https://northernlightslounge.com,hit,false,true,
2edabbf7-71e2-468e-ad4a-c6e63433ace7,Eastern Market Brewing Co.,Detroit,https://easternmarket.beer,hit,true,false,
bbb25021-34c3-4813-b999-0c7792a70075,Harvard & Stone,Los Angeles,https://harvardandstone.com,miss,false,false,no usable og/meta tags
be573ccc-60db-4d3e-8aae-22ed8bef0f6e,Seminary Co-op Bookstore,Chicago,https://www.semcoop.com,miss,false,false,no usable og/meta tags
a89152a0-2fc4-4040-8a15-135c72ed7c2e,Beverly Arts Center,Chicago,https://thebeverlyartscenter.com,hit,true,true,
1a2cf644-31b0-4ab2-8f10-2d3145c0b9c9,LIV Nightclub Miami,Miami,https://www.ticketweb.com/venue/liv-nightclub-miami-miami-beach-fl/676573,hit,true,false,aggregator: image only
452f170d-3301-48e5-b40f-3bed027da5db,The Wellmont Theater,New York,https://www.ticketmaster.com/the-wellmont-theater-tickets-montclair/venue/16983,miss,false,false,"aggregator page, no usable image"
9552211d-0aca-4648-8af9-a03c01189048,UBS Arena,New York,https://www.ticketmaster.com/ubs-arena-tickets-belmont-park/venue/393369,miss,false,false,"aggregator page, no usable image"
7fe15f70-a3c4-4710-834f-1313de7aac91,The Cabot,Boston,,miss,false,false,no website url
ff1c89f9-6a0d-4362-b3d4-39cff0630e35,Infosys Theater at Madison Square Garden,New York,https://www.ticketmaster.com/infosys-theater-at-madison-square-garden-tickets-new-york/venue/483330,miss,false,false,"aggregator page, no usable image"
9645e269-2ee2-4cf0-ab43-724118542f52,Granada Theater - TX,Dallas,,miss,false,false,no website url
641acc4a-6998-4080-97cd-17227dd4668f,Elsewhere Garden Bar & Kitchen,San Antonio,https://elsewheretexas.com/,hit,true,true,
7e256f31-757d-436c-b821-3c22d8dc4065,The United Theater on Broadway,Los Angeles,,miss,false,false,no website url
3ee959a0-e80a-4dbf-b756-f7abd844e884,James L Knight Center,Miami,https://www.ticketmaster.com/james-l-knight-center-tickets-miami/venue/106742,miss,false,false,"aggregator page, no usable image"
e3d5e465-5689-4e4f-a4ff-7f6b00b26a9c,AT&T Stadium,Dallas,https://www.ticketmaster.com/att-stadium-tickets-arlington/venue/99096,miss,false,false,"aggregator page, no usable image"
77dc8f3f-a0dd-48b1-aacf-32a1388c70f5,George Van Dusen Theatre at North Shore Center,Chicago,https://www.ticketmaster.com/george-van-dusen-theatre-at-north-tickets-skokie/venue/57523,miss,false,false,"aggregator page, no usable image"
9d9d4325-eb2b-4947-b17e-232f79e60f72,Wells Hall at The Parker,Miami,https://www.ticketmaster.com/wells-hall-at-the-parker-tickets-ft-lauderdale/venue/106828,miss,false,false,"aggregator page, no usable image"
f3b8a6af-389b-4a57-b96b-7d241458f804,Gilde Brewery,Charlotte,https://gilde1546.com/,hit,true,true,
669b6cf5-97bc-415e-bbd3-ba4e452ec399,Warehouse Live Midtown,Houston,,miss,false,false,no website url
21c883e3-b20a-4b1d-8bbd-4d24b6d4572b,Casa Manana,Dallas,,miss,false,false,no website url
bb65fe79-646f-472c-be6f-2f0ea3199ac4,2920 Roadhouse,Houston,,miss,false,false,no website url
f78f7ba9-fa33-4626-9040-532546d8f99a,Walter Studios,Phoenix,,miss,false,false,no website url
1018e45b-95d4-498f-82fc-42472663b237,Lynn Auditorium,Boston,https://www.ticketmaster.com/lynn-auditorium-tickets-lynn/venue/8969,miss,false,false,"aggregator page, no usable image"
fcb7c01c-7157-4e7a-b8ae-8bebe499eac3,Emerald Theatre,Detroit,https://www.ticketweb.com/venue/emerald-theatre-mount-clemens-mi/12090,hit,true,false,aggregator: image only
b93cc8fe-79ce-4756-98e2-082320e7594f,Marymoor Live - Presented By Toyota,Seattle,https://www.ticketmaster.com/marymoor-live-presented-by-toyota-tickets-redmond/venue/123155,miss,false,false,"aggregator page, no usable image"
58606db2-1215-4825-a4ab-40ba3ef6efad,Airport Tavern,Seattle,,miss,false,false,no website url
1bdf6a31-9432-4a9c-af87-e16f366fc2eb,Pechanga Arena San Diego,San Diego,,miss,false,false,no website url
58881449-0345-4daa-aaed-2a6fd64af576,Atomic Pavilion,St. Louis,https://www.ticketweb.com/venue/atomic-pavilion-st-louis-mo/437105,hit,true,false,aggregator: image only
1606985b-a446-4b49-9c63-788005ea625a,Enterprise Center,St. Louis,https://www.ticketmaster.com/enterprise-center-tickets-saint-louis/venue/49678,miss,false,false,"aggregator page, no usable image"
61b31cf9-f2b0-4183-8758-13bd2a3c2307,PPG Paints Arena,Pittsburgh,https://www.ticketmaster.com/ppg-paints-arena-tickets-pittsburgh/venue/180938,miss,false,false,"aggregator page, no usable image"
51b7982a-daea-48ef-b47a-96d4fb339eff,The Cosmopolitan of Las Vegas,Las Vegas,https://www.ticketmaster.com/the-cosmopolitan-of-las-vegas-tickets-las-vegas/venue/189310,miss,false,false,"aggregator page, no usable image"
3f39045f-57b1-4c2c-abf4-a214b95e1629,The Theatre at Resorts World Las Vegas,Las Vegas,,miss,false,false,no website url
b85d6b67-6136-4193-9d34-73256f12c8c1,Chrome Showroom at Santa Fe Station Hotel & Casino,Las Vegas,https://www.ticketmaster.com/chrome-showroom-at-santa-fe-station-tickets-las-vegas/venue/189296,miss,false,false,"aggregator page, no usable image"
cf10f643-2ad4-4454-b7e6-c6c7d6ab25d3,Warehouse On Broadway,Kansas City,,miss,false,false,no website url
095acdf7-184c-41c4-85df-113364934cde,Grinders KC,Kansas City,https://www.ticketmaster.com/grinders-kc-tickets-kansas-city/venue/50295,miss,false,false,"aggregator page, no usable image"
fb815e98-1d23-47ee-aec8-e25ac9a9736c,Eureka Heights Brew Co,Houston,https://www.eurekaheights.com/,hit,false,true,
09a55b1f-41e8-42ec-b2c1-ba73405edb99,Mastry's Brewing Co.,Tampa,https://mastrysbrewingco.com,hit,true,true,
90928529-25c4-4514-ac81-3a8676750bab,Ministry of Brewing,Baltimore,https://www.ministryofbrewing.com,miss,false,false,no usable og/meta tags
67e5e34e-755d-47fc-b161-8ec2fbb802d3,The Neo-Futurists,Chicago,https://neofuturists.org,hit,true,true,
91b90fec-bade-4c7d-85a7-e775a809b055,Lincoln Avenue Brewery,Pittsburgh,https://lincolnavenuebrewery.com/,miss,false,false,fetch failed
88a87b96-69d4-4e75-829f-d95a2156b7a0,Amaturo Theater at Broward Center,Miami,https://www.ticketmaster.com/amaturo-theater-at-broward-center-tickets-ft-lauderdale/venue/106505,miss,false,false,"aggregator page, no usable image"
8c01bb42-1827-4fb4-9905-e8841d28f61d,La Santa,Los Angeles,https://www.ticketweb.com/venue/la-santa-santa-ana-ca/469735,hit,true,false,aggregator: image only
712d182d-8de0-40f5-bf0b-363cec853256,Churchill's Pub,Miami,https://www.ticketweb.com/venue/churchills-pub--miami-fl/780174,hit,true,false,aggregator: image only
a6f205f3-82b3-468f-85af-039d11d0c1d4,Arlene Schnitzer Concert Hall,Portland,https://www.ticketmaster.com/arlene-schnitzer-concert-hall-tickets-portland/venue/123079,miss,false,false,"aggregator page, no usable image"
f1152d4f-d26c-4ae9-976a-fd1899783c6d,Majestic Theatre Dallas,Dallas,,miss,false,false,no website url
dda1cdbb-445f-4c56-9b54-d8cc3b2f4f84,Shrine Expo Hall,Los Angeles,,miss,false,false,no website url
45379730-937e-41c9-8924-87262fd961f9,Beat Kitchen,Chicago,,miss,false,false,no website url
0b56a0a8-e16b-4ab8-9e28-f382bc64b5bc,Hard Rock Live Northern Indiana,Chicago,https://www.ticketmaster.com/hard-rock-live-northern-indiana-tickets-gary/venue/42289,miss,false,false,"aggregator page, no usable image"
ca32d01f-2f4d-4de5-8106-6cbb7eff772d,Lakewood Amphitheatre,Atlanta,https://www.ticketmaster.com/lakewood-amphitheatre-tickets-atlanta/venue/114696,miss,false,false,"aggregator page, no usable image"
2f41c747-7bab-46dc-a65b-d950c7ff316d,The Goizueta Stage for Youth and Families,Atlanta,https://www.ticketmaster.com/the-goizueta-stage-for-youth-and-tickets-atlanta/venue/115925,miss,false,false,"aggregator page, no usable image"
d9099aeb-d256-47e4-99f6-ce25331c2a99,Lincoln Financial Field,Philadelphia,https://www.ticketmaster.com/lincoln-financial-field-tickets-philadelphia/venue/16752,miss,false,false,"aggregator page, no usable image"
37e512e1-3b3e-48eb-ae8f-3d619a0a2eb0,The Grand (Boston),Boston,https://www.ticketmaster.com/the-grand-boston-tickets-boston/venue/9387,miss,false,false,"aggregator page, no usable image"
0b142f59-70b9-4c1f-8f67-7181f95b0dfd,The UC Theatre,San Francisco,,miss,false,false,no website url
2baf554a-d5d2-4bcf-bdd5-1e7c601b7993,Diamondback Music Hall,Detroit,https://www.ticketweb.com/venue/diamondback-music-hall-belleville-mi/649583,hit,true,false,aggregator: image only
79b29d5e-a4dd-4fe3-8680-0042125eea19,Pike Room @ The Crofoot,Detroit,https://www.ticketweb.com/venue/pike-room--the-crofoot-pontiac-mi/22314,hit,true,false,aggregator: image only
693b217e-8bef-45d7-9c47-8223d52a2855,Benchmark International Arena,Tampa,https://www.ticketmaster.com/benchmark-international-arena-tickets-tampa/venue/106710,miss,false,false,"aggregator page, no usable image"
7e288b60-9b48-46fc-a545-0d4a062b20e7,Grizzly Rose,Denver,https://www.ticketweb.com/venue/grizzly-rose-denver-co/366605,hit,true,false,aggregator: image only
95cc5714-7d24-448b-ab27-59d2a45a73cc,Blackbox Theater - Charlotte,Charlotte,,miss,false,false,no website url
344d6e3d-1da5-4d76-be91-717b9943a613,Alamodome,San Antonio,https://www.ticketmaster.com/alamodome-tickets-san-antonio/venue/475247,miss,false,false,"aggregator page, no usable image"
696c2f50-6407-43f7-9a2b-ebaff08e227f,Hawthorne Theatre,Portland,,miss,false,false,no website url
0c30f97d-f36f-44d0-8466-058cd3309568,Allegiant Stadium,Las Vegas,https://www.ticketmaster.com/allegiant-stadium-tickets-las-vegas/venue/189482,miss,false,false,"aggregator page, no usable image"
27e721cf-fe5a-450f-9474-211fa06865ae,The Showroom at the Golden Nugget,Las Vegas,https://www.ticketmaster.com/the-showroom-at-the-golden-nugget-tickets-las-vegas/venue/189398,miss,false,false,"aggregator page, no usable image"
9f990285-adb8-43e2-b7b6-8266999692e9,24 Oxford,Las Vegas,https://www.ticketmaster.com/24-oxford-tickets-las-vegas/venue/189583,miss,false,false,"aggregator page, no usable image"
e2803638-3a7e-4f42-b896-9f4086e97a23,The Midland Theatre - MO,Kansas City,,miss,false,false,no website url
a1b42f06-f145-476f-b86b-e0a32f9f8535,On Rotation Brewery & Kitchen,Dallas,https://on-rotation.com,hit,true,true,
4abd7488-e885-404a-8125-c4ed4bf7ac1a,Fifth Hammer Brewing,New York,https://www.fifthhammerbrewing.com/,hit,true,true,
b30c966f-4713-4010-88a0-a8a3b06aa87c,Palace Theatre-NY,New York,,miss,false,false,no website url
